CMDLINE /Users/abhishekmishra/Documents/research_assistant/.venv/bin/python3 reference_main.py -f arxiv_links.txt
MEM 0.156250 1726761937.4416
MEM 39.703125 1726761937.5468
MEM 64.890625 1726761937.6490
MEM 69.218750 1726761937.7512
MEM 70.765625 1726761937.8565
MEM 70.765625 1726761937.9617
MEM 70.828125 1726761938.0657
MEM 70.828125 1726761938.1711
MEM 70.828125 1726761938.2737
MEM 70.828125 1726761938.3779
MEM 70.828125 1726761938.4816
MEM 70.828125 1726761938.5868
MEM 71.046875 1726761938.6908
MEM 71.046875 1726761938.7949
MEM 71.328125 1726761938.9004
MEM 71.328125 1726761939.0047
MEM 71.406250 1726761939.1101
MEM 71.406250 1726761939.2158
MEM 71.406250 1726761939.3166
MEM 71.468750 1726761939.4215
MEM 72.453125 1726761939.5233
MEM 72.562500 1726761939.6251
MEM 76.656250 1726761939.7284
MEM 76.703125 1726761939.8336
MEM 76.703125 1726761939.9381
MEM 76.703125 1726761940.0438
MEM 76.703125 1726761940.1461
MEM 76.703125 1726761940.2518
MEM 76.703125 1726761940.3575
MEM 76.703125 1726761940.4629
MEM 76.703125 1726761940.5685
MEM 76.703125 1726761940.6741
MEM 76.703125 1726761940.7797
MEM 76.703125 1726761940.8805
MEM 76.703125 1726761940.9851
MEM 76.750000 1726761941.0908
MEM 76.750000 1726761941.1921
MEM 80.187500 1726761941.2973
MEM 80.187500 1726761941.4011
MEM 80.187500 1726761941.5068
MEM 80.187500 1726761941.6124
MEM 80.187500 1726761941.7179
MEM 80.187500 1726761941.8207
MEM 80.187500 1726761941.9221
MEM 80.187500 1726761942.0261
MEM 80.187500 1726761942.1318
MEM 80.187500 1726761942.2374
MEM 80.187500 1726761942.3430
MEM 80.296875 1726761942.4485
MEM 80.328125 1726761942.5539
MEM 80.328125 1726761942.6555
MEM 80.328125 1726761942.7599
MEM 80.312500 1726761942.8625
MEM 80.312500 1726761942.9672
MEM 80.312500 1726761943.0729
MEM 80.312500 1726761943.1784
MEM 80.312500 1726761943.2814
MEM 80.312500 1726761943.3866
MEM 80.312500 1726761943.4889
MEM 81.265625 1726761943.5943
MEM 81.703125 1726761943.6994
MEM 81.703125 1726761943.8046
MEM 81.703125 1726761943.9080
MEM 81.703125 1726761944.0137
MEM 81.703125 1726761944.1169
MEM 81.781250 1726761944.2204
MEM 81.781250 1726761944.3262
MEM 81.781250 1726761944.4295
MEM 81.781250 1726761944.5326
MEM 81.781250 1726761944.6332
MEM 81.796875 1726761944.7388
MEM 81.796875 1726761944.8443
MEM 81.796875 1726761944.9461
MEM 82.343750 1726761945.0517
MEM 82.375000 1726761945.1536
MEM 82.375000 1726761945.2582
MEM 82.375000 1726761945.3639
MEM 82.375000 1726761945.4696
MEM 82.375000 1726761945.5740
MEM 82.375000 1726761945.6796
MEM 82.375000 1726761945.7853
MEM 82.375000 1726761945.8904
MEM 82.375000 1726761945.9941
MEM 82.375000 1726761946.0982
MEM 82.375000 1726761946.2005
MEM 82.375000 1726761946.3060
MEM 82.375000 1726761946.4076
MEM 82.375000 1726761946.5129
MEM 82.375000 1726761946.6186
MEM 82.375000 1726761946.7221
MEM 82.375000 1726761946.8235
MEM 82.375000 1726761946.9248
MEM 82.375000 1726761947.0297
MEM 82.375000 1726761947.1327
MEM 82.375000 1726761947.2341
MEM 82.375000 1726761947.3382
MEM 82.375000 1726761947.4414
MEM 82.375000 1726761947.5433
MEM 82.375000 1726761947.6490
MEM 82.375000 1726761947.7547
MEM 82.375000 1726761947.8601
MEM 82.375000 1726761947.9659
MEM 82.375000 1726761948.0716
MEM 82.375000 1726761948.1728
MEM 82.375000 1726761948.2767
MEM 82.375000 1726761948.3820
MEM 82.375000 1726761948.4872
MEM 82.375000 1726761948.5929
MEM 82.375000 1726761948.6971
MEM 82.375000 1726761948.7996
MEM 82.375000 1726761948.9025
MEM 82.375000 1726761949.0078
MEM 82.375000 1726761949.1128
MEM 82.375000 1726761949.2185
MEM 82.375000 1726761949.3222
MEM 82.375000 1726761949.4278
MEM 82.375000 1726761949.5328
MEM 82.375000 1726761949.6385
MEM 82.375000 1726761949.7408
MEM 82.375000 1726761949.8465
MEM 82.375000 1726761949.9488
MEM 82.375000 1726761950.0520
MEM 82.375000 1726761950.1542
MEM 82.375000 1726761950.2582
MEM 82.375000 1726761950.3638
MEM 82.375000 1726761950.4696
MEM 82.375000 1726761950.5752
MEM 82.375000 1726761950.6809
MEM 82.375000 1726761950.7866
MEM 82.375000 1726761950.8922
MEM 82.375000 1726761950.9977
MEM 82.375000 1726761951.1002
MEM 82.375000 1726761951.2058
MEM 82.375000 1726761951.3110
MEM 82.375000 1726761951.4129
MEM 82.375000 1726761951.5166
MEM 82.375000 1726761951.6200
MEM 82.375000 1726761951.7245
MEM 82.375000 1726761951.8302
MEM 82.375000 1726761951.9355
MEM 82.375000 1726761952.0394
MEM 82.375000 1726761952.1449
MEM 82.375000 1726761952.2506
MEM 82.375000 1726761952.3539
MEM 82.375000 1726761952.4596
MEM 82.375000 1726761952.5621
MEM 82.375000 1726761952.6678
MEM 82.375000 1726761952.7719
MEM 82.375000 1726761952.8776
MEM 82.375000 1726761952.9832
MEM 82.375000 1726761953.0849
MEM 82.375000 1726761953.1904
MEM 82.375000 1726761953.2961
MEM 82.375000 1726761953.3997
MEM 82.375000 1726761953.5043
MEM 82.375000 1726761953.6074
MEM 82.375000 1726761953.7130
MEM 82.375000 1726761953.8170
MEM 82.375000 1726761953.9196
MEM 82.375000 1726761954.0252
MEM 82.375000 1726761954.1300
MEM 82.375000 1726761954.2357
MEM 82.375000 1726761954.3413
MEM 82.375000 1726761954.4470
MEM 82.375000 1726761954.5524
MEM 82.375000 1726761954.6556
MEM 82.375000 1726761954.7592
MEM 82.375000 1726761954.8650
MEM 82.375000 1726761954.9691
MEM 82.375000 1726761955.0748
MEM 82.375000 1726761955.1802
MEM 82.375000 1726761955.2859
MEM 82.375000 1726761955.3887
MEM 82.375000 1726761955.4930
MEM 82.375000 1726761955.5986
MEM 82.375000 1726761955.7042
MEM 82.375000 1726761955.8097
MEM 82.375000 1726761955.9153
MEM 82.375000 1726761956.0181
MEM 82.375000 1726761956.1238
MEM 82.375000 1726761956.2294
MEM 82.375000 1726761956.3350
MEM 82.375000 1726761956.4405
MEM 82.375000 1726761956.5462
MEM 82.375000 1726761956.6503
MEM 82.375000 1726761956.7544
MEM 82.375000 1726761956.8601
MEM 82.375000 1726761956.9641
MEM 82.375000 1726761957.0688
MEM 82.375000 1726761957.1729
MEM 82.375000 1726761957.2767
MEM 82.375000 1726761957.3800
MEM 82.375000 1726761957.4848
MEM 82.375000 1726761957.5905
MEM 82.375000 1726761957.6962
MEM 82.375000 1726761957.8018
MEM 82.375000 1726761957.9066
MEM 82.375000 1726761958.0094
MEM 82.375000 1726761958.1142
MEM 82.375000 1726761958.2184
MEM 82.375000 1726761958.3222
MEM 82.375000 1726761958.4235
MEM 82.375000 1726761958.5276
MEM 82.375000 1726761958.6295
MEM 82.375000 1726761958.7356
MEM 82.375000 1726761958.8367
MEM 82.375000 1726761958.9425
MEM 82.375000 1726761959.0439
MEM 82.375000 1726761959.1463
MEM 82.375000 1726761959.2499
MEM 82.375000 1726761959.3533
MEM 82.375000 1726761959.4580
MEM 82.375000 1726761959.5623
MEM 82.375000 1726761959.6664
MEM 82.375000 1726761959.7693
MEM 82.375000 1726761959.8739
MEM 82.375000 1726761959.9782
MEM 82.375000 1726761960.0792
MEM 82.375000 1726761960.1847
MEM 82.375000 1726761960.2899
MEM 82.375000 1726761960.3954
MEM 82.375000 1726761960.4995
MEM 82.375000 1726761960.6049
MEM 82.375000 1726761960.7078
MEM 82.375000 1726761960.8126
MEM 82.375000 1726761960.9166
MEM 82.375000 1726761961.0171
MEM 82.375000 1726761961.1225
MEM 82.375000 1726761961.2279
MEM 82.375000 1726761961.3328
MEM 82.375000 1726761961.4381
MEM 82.375000 1726761961.5436
MEM 82.375000 1726761961.6472
MEM 82.375000 1726761961.7515
MEM 82.375000 1726761961.8560
MEM 82.375000 1726761961.9616
MEM 82.375000 1726761962.0672
MEM 82.375000 1726761962.1728
MEM 82.375000 1726761962.2784
MEM 82.375000 1726761962.3841
MEM 82.375000 1726761962.4893
MEM 82.375000 1726761962.5941
MEM 82.375000 1726761962.6954
MEM 82.375000 1726761962.7987
MEM 82.375000 1726761962.8998
MEM 82.375000 1726761963.0054
MEM 82.375000 1726761963.1080
MEM 82.375000 1726761963.2091
MEM 82.375000 1726761963.3107
MEM 82.375000 1726761963.4163
MEM 82.375000 1726761963.5219
MEM 82.375000 1726761963.6235
MEM 82.375000 1726761963.7267
MEM 82.375000 1726761963.8314
MEM 82.375000 1726761963.9329
MEM 82.375000 1726761964.0388
MEM 82.375000 1726761964.1406
MEM 82.375000 1726761964.2462
MEM 82.375000 1726761964.3517
MEM 82.375000 1726761964.4559
MEM 82.375000 1726761964.5566
MEM 82.375000 1726761964.6581
MEM 82.375000 1726761964.7635
MEM 82.375000 1726761964.8679
MEM 82.375000 1726761964.9701
MEM 82.375000 1726761965.0759
MEM 82.375000 1726761965.1772
MEM 82.375000 1726761965.2828
MEM 82.375000 1726761965.3884
MEM 82.375000 1726761965.4940
MEM 82.375000 1726761965.5962
MEM 82.375000 1726761965.7018
MEM 82.375000 1726761965.8074
MEM 82.375000 1726761965.9130
MEM 82.375000 1726761966.0186
MEM 82.375000 1726761966.1242
MEM 82.375000 1726761966.2289
MEM 82.375000 1726761966.3328
MEM 82.375000 1726761966.4384
MEM 82.375000 1726761966.5408
MEM 82.375000 1726761966.6465
MEM 82.375000 1726761966.7498
MEM 82.375000 1726761966.8554
MEM 82.375000 1726761966.9611
MEM 82.375000 1726761967.0668
MEM 82.375000 1726761967.1714
MEM 82.375000 1726761967.2743
MEM 82.375000 1726761967.3799
MEM 82.375000 1726761967.4839
MEM 82.375000 1726761967.5896
MEM 82.375000 1726761967.6947
MEM 82.375000 1726761967.7970
MEM 82.375000 1726761967.9027
MEM 82.375000 1726761968.0046
